metadata_date,source_file,station,freeway,direction,district,county,city,state_postmile,absolute_postmile,latitude,longitude,length,type,lanes,name,user_id_1,user_id_2,user_id_3,user_id_4
2020-10-02,d11_text_meta_2020_10_02.txt,1108773,15,N,11,73,22804,30.719,30.976,33.116398,-117.099391,.591,ML,6,Valley Pkwy,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108774,15,N,11,73,22804,30.719,30.976,33.116398,-117.099391,,OR,2,VALLEY PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111509,163,S,11,73,66000,5.731,5.133,32.790699,-117.159531,.75,ML,4,GENESEE AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111514,8,E,11,73,66000,.321,2.278,32.759905,-117.198791,.33,ML,2,Sunset Cliffs Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111515,8,W,11,73,66000,.324,2.281,32.760081,-117.19875,.612,ML,2,Sunset Cliffs Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111520,163,N,11,73,66000,2.84,2.289,32.7516,-117.155806,.424,ML,2,WASHINGTON ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111525,163,S,11,73,66000,11.201,10.603,32.859661,-117.113917,.632,ML,4,I-15/SR-163 SPLIT,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111526,52,E,11,73,66000,13.402,13.402,32.84345,-117.025624,.664,ML,2,At Mast Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111527,52,W,11,73,66000,13.4,13.4,32.843588,-117.025315,.926,ML,2,MAST BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111530,8,E,11,73,21712,15.176,17.133,32.801971,-116.972858,.78,ML,5,JOHNSON AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111531,8,E,11,73,21712,14.528,16.485,32.79398,-116.977186,.86,ML,4,West Main St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111532,8,E,11,73,21712,13.456,15.413,32.779621,-116.983478,.732,ML,4,EL CAJON BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111534,8,E,11,73,40004,11.602,13.559,32.773859,-117.013732,.201,ML,4,JACKSON DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111535,8,E,11,73,40004,12.351,14.308,32.778355,-117.001957,.632,ML,4,FLETCHER PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111539,163,S,11,73,66000,2.49,1.892,32.746765,-117.156512,1.996,ML,2,Robinson Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111540,8,W,11,73,66000,3.06,5.017,32.765611,-117.153352,.353,ML,5,At Mission Center Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111541,8,W,11,73,66000,4.02,5.977,32.77049,-117.137833,.42,ML,4,TEXAS ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111542,805,S,11,73,66000,16.501,16.352,32.756165,-117.12539,.442,ML,5,EL CAJON BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111543,805,S,11,73,66000,15.942,15.793,32.748425,-117.12253,.589,ML,5,University Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111544,805,S,11,73,66000,13.98,13.831,32.725755,-117.103501,1.004,ML,4,At Home Ave,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1111545,805,S,11,73,66000,13.209,13.06,32.714727,-117.102692,.816,ML,4,Market St,292,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111546,805,S,11,73,66000,12.347,12.198,32.704152,-117.095206,1.268,ML,4,Imperial Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111547,805,S,11,73,66000,11.443,11.294,32.69111,-117.094893,.628,ML,4,805 SB @ 47TH ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111548,805,S,11,73,50398,10.361,10.212,32.678037,-117.085196,.558,ML,5,Plaza Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111549,8,E,11,73,66000,4.881,6.838,32.774983,-117.124175,.596,ML,6,0.5 M E/O I-805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111550,8,W,11,73,66000,4.88,6.837,32.775258,-117.124378,.239,ML,6,8WB 0.5 M E/O I-805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111553,805,N,11,73,66000,25.25,25.101,32.867237,-117.192319,.745,ML,4,At Nobel Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111554,125,S,11,73,40004,18.438,19.283,32.784849,-117.0061,1.154,ML,3,AMAYA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111555,125,N,11,73,40004,18.284,17.535,32.782757,-117.005102,.511,ML,3,AMAYA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111556,125,S,11,73,40004,19.092,19.937,32.79423,-117.005898,.334,ML,3,LAKE ANGELA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111557,125,N,11,73,40004,18.738,17.989,32.78922,-117.006349,.576,ML,4,LAKE ANGELA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111558,94,W,11,73,66000,1.872,.456,32.713274,-117.140097,.637,ML,4,At 25th St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111559,94,E,11,73,66000,3.981,2.565,32.718627,-117.104491,.464,ML,4,West of I-805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111561,8,E,11,73,21712,16.454,18.411,32.802945,-116.951191,.413,ML,3,MOLLISON AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111563,8,E,11,73,21712,17.331,19.288,32.80296,-116.936227,.458,ML,3,8 EB @ 2nd St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111564,8,E,11,73,66000,8.951,10.908,32.777453,-117.056127,1.477,ML,5,Waring Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111565,8,E,11,73,66000,4.611,6.568,32.772891,-117.128096,.431,ML,4,8 EB @ 805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111566,8,E,11,73,66000,3.073,5.03,32.765477,-117.153086,.352,ML,5,MISSION CENTER RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111567,94,E,11,73,66000,4.18,2.764,32.718925,-117.101118,.418,ML,4,I-805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111568,94,E,11,73,66000,3.253,1.837,32.71658,-117.11662,.675,ML,4,I-15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111569,8,E,11,73,,20.405,22.362,32.829874,-116.89872,.48,ML,2,EB8 to GREENFIELD DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111570,805,S,11,73,66000,20.58,20.431,32.808467,-117.152775,.314,ML,4,At SR-163,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111572,805,N,11,73,66000,15.32,15.171,32.741165,-117.116261,.545,ML,4,North of I-15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1111575,8,E,11,73,,19.929,21.886,32.825277,-116.904782,.652,ML,2,LOS COCHES RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1112964,125,N,11,73,,9.81,11.569,32.702928,-117.010755,.44,ML,3,ELKELTON PL,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1112974,125,N,11,73,,9.81,11.569,32.702928,-117.010755,,OR,2,ELKELTON PL,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1112989,78,E,11,73,53322,.415,.411,33.180264,-117.345296,.632,ML,4,West of Jefferson St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1112996,78,W,11,73,53322,.416,.412,33.180446,-117.345347,.53,ML,4,West of Jefferson St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113017,125,N,11,73,,11.786,13.545,32.731085,-117.015062,.403,ML,3,TYLER ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113026,5,S,11,73,66000,32.628,32.486,32.92817,-117.240353,,FF,2,WB 56 CN TO SB 5,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113126,94,W,11,73,41124,10.131,8.611,32.748892,-117.017105,.468,ML,3,SPRING ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113127,94,W,11,73,41124,10.131,8.611,32.748892,-117.017105,,OR,2,SPRING ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113138,125,S,11,73,41124,13.266,15.669,32.744963,-117.018519,.533,ML,2,SPRING ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113139,125,S,11,73,41124,13.266,15.669,32.744963,-117.018519,,OR,1,SPRING ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113147,125,N,11,73,41124,11.367,13.126,32.725198,-117.01447,.517,ML,3,HARNESS ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113159,125,N,11,73,41124,12.175,13.934,32.736686,-117.015668,.913,ML,3,TROY ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113173,94,W,11,73,41124,9.62,8.204,32.746923,-117.023229,.579,ML,4,CONNECTOR TO NB 125,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113174,94,W,11,73,41124,9.62,8.204,32.746923,-117.023229,,OR,2,CONNECTOR TO NB 125,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113181,94,E,11,73,41124,9.62,8.204,32.746819,-117.020529,2.805,ML,3,EB SR-94 CONNECTOR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113187,125,N,11,73,40004,15.214,16.965,32.774754,-117.002675,.797,ML,3,South of Spring St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113205,56,E,11,73,66000,8.061,8.563,32.958444,-117.113436,,OR,1,RANCHO PENASQUITOS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113218,125,S,11,73,21712,19.811,20.656,32.804631,-117.005603,1.43,ML,4,GROSSMONT COLLEGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113219,125,S,11,73,21712,19.811,20.656,32.804631,-117.005603,,OR,2,GROSSMONT COLLEGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113222,125,N,11,73,21712,19.857,19.108,32.805368,-117.005343,.296,ML,3,GROSSMONT COLLEGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113254,805,S,11,73,66000,20.581,20.432,32.80848,-117.152784,,FF,2,SB 805 CONN SR-163,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113258,805,N,11,73,66000,15.319,15.17,32.741152,-117.116253,,FF,2,805N From 15 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113266,125,N,11,73,,10.751,12.51,32.716131,-117.014296,.426,ML,3,JAMACHA RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113267,125,S,11,73,41124,12.914,15.317,32.741488,-117.016541,1.032,ML,3,North of Jamacha Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113270,94,E,11,73,41124,9.621,8.205,32.746824,-117.020513,,FF,2,CONNECTOR TO EB 94,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113279,163,N,11,73,66000,2.492,1.941,32.746749,-117.156312,2.115,ML,2,ROBINSON AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113292,125,S,11,73,,11.201,13.604,32.720013,-117.014848,1.181,ML,3,At Harness St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113297,125,S,11,73,41124,13.979,16.382,32.749839,-117.016252,.541,ML,3,At Tyler St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113301,125,S,11,73,,14.349,16.752,32.752517,-117.01272,.518,ML,3,At Troy St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113305,94,E,11,73,41124,9.622,8.206,32.746829,-117.020497,,FF,2,CONNECTOR OLD EB 94,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113308,125,N,11,73,40004,15.216,16.967,32.774782,-117.002684,.285,ML,2,125 NB CONNECTOR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113327,125,N,11,73,70224,21.895,21.146,32.833838,-117.003119,1.261,ML,3,MISSION GORGE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113335,125,S,11,73,70224,21.964,22.809,32.834748,-117.003404,1.338,ML,3,MISSION GORGE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113364,8,E,11,73,,21.88,23.837,32.844556,-116.880704,2.785,ML,2,LAKE JENNINGS PK RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113377,125,S,11,73,40004,18.438,19.283,32.784849,-117.0061,,FR,1,AMAYA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113378,125,S,11,73,40004,18.438,19.283,32.784849,-117.0061,,OR,1,AMAYA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113383,78,E,11,73,53322,.858,.854,33.181054,-117.33787,,FR,2,JEFFERSON ST,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1113402,94,W,11,73,66000,1.571,.155,32.713382,-117.145021,,OR,1,F ST @ I-5,10501,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113413,125,S,11,73,40004,15.015,17.418,32.759045,-117.005049,.438,ML,3,GROSSMONT BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113418,8,E,11,73,66000,4.038,5.995,32.770348,-117.137456,,FR,2,NB TEXAS ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113426,125,N,11,73,40004,18.284,17.535,32.782757,-117.005102,,OR,1,AMAYA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113427,125,N,11,73,40004,18.284,17.535,32.782757,-117.005102,,FR,2,AMAYA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113430,8,E,11,73,21712,13.456,15.413,32.779621,-116.983478,,FR,2,EL CAJON BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113435,8,E,11,73,66000,8.951,10.908,32.777453,-117.056127,,OR,2,WARING RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113448,805,N,11,73,66000,22.682,22.533,32.835019,-117.170307,,FR,1,CLAIREMONT MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113451,805,N,11,73,66000,21.152,21.003,32.815214,-117.158409,,FR,2,EB BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113457,805,N,11,73,66000,19,18.851,32.786732,-117.14654,,FR,2,MURRAY RIDGE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113460,805,N,11,73,66000,18.492,18.343,32.782075,-117.139838,.305,ML,5,S/O MURRAY RIDGE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113468,5,N,11,73,66000,28.39,28.281,32.87153,-117.229139,,FR,2,LA JOLLA VILLAGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113473,805,S,11,73,66000,26.951,26.802,32.889107,-117.204927,.368,ML,4,Sorrento Valley Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113478,15,N,11,73,66000,15.006,15.263,32.903468,-117.116195,,FR,2,CARROLL CANYON RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113481,5,N,11,73,66000,16.94,16.831,32.727284,-117.167641,,FR,2,HAWTHORN ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113486,8,E,11,73,66000,.266,2.223,32.75974,-117.199699,2.25,ML,2,Rosecrans to 8 EB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1113491,15,S,11,73,66000,M20.537,20.784,32.978318,-117.086978,,FR,2,CARMEL MOUNTAIN RD,12503,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113503,15,N,11,73,66000,26.881,27.138,33.067915,-117.069049,,FR,2,VIA RANCHO PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113514,5,N,11,73,66000,32.902,32.793,32.932244,-117.241031,,FR,2,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113518,5,N,11,73,22678,42.68,42.571,33.064668,-117.291997,,FR,2,LEUCADIA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113525,54,E,11,73,,5.072,5.025,32.682203,-117.029012,,FR,2,BRIARWOOD RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113527,54,W,11,73,,4.767,4.764,32.679441,-117.033088,,FR,1,BRIARWOOD RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113536,125,N,11,73,,10.751,12.51,32.716131,-117.014296,,FR,2,JAMACHA RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113537,125,N,11,73,,10.751,12.51,32.716131,-117.014296,,OR,3,JAMACHA RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113540,94,W,11,73,41124,10.131,8.611,32.748892,-117.017105,,FR,2,SPRING ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113542,78,W,11,73,82996,7.763,7.759,33.180588,-117.229853,,FR,1,MAR VISTA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113545,78,W,11,73,68196,10.439,10.435,33.151914,-117.200195,,FR,2,RANCHO SANTA FE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113549,78,W,11,73,68196,12.879,12.875,33.137204,-117.164146,,FR,2,TWIN OAKS VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113558,78,E,11,73,68196,13.022,13.018,33.137161,-117.161693,,FR,2,TWIN OAKS VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113559,78,E,11,73,68196,13.022,13.018,33.137161,-117.161693,,OR,3,TWIN OAKS VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113562,78,E,11,73,68196,10.68,10.676,33.149286,-117.197442,,FR,2,RANCHO SANTA FE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113565,78,E,11,73,,9.218,9.214,33.165559,-117.213523,,FR,2,SYCAMORE AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113567,78,E,11,73,82996,7.796,7.792,33.180072,-117.229778,,FR,1,MAR VISTA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113570,78,W,11,73,,8.973,8.969,33.168329,-117.216099,,FR,2,SYCAMORE AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113573,78,W,11,73,68196,12.271,12.267,33.137287,-117.174332,,FR,2,NB SAN MARCOS BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113586,15,S,11,73,66000,8.336,8.507,32.809906,-117.114188,,FR,2,AERO DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113594,163,N,11,73,66000,8.162,7.611,32.823762,-117.145525,,FR,2,CENTURY PARK CT,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113595,163,N,11,73,66000,8.162,7.611,32.823762,-117.145525,,OR,2,CENTURY PARK CT,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113599,163,S,11,73,66000,10.931,10.333,32.85586,-117.117328,,FR,2,KEARNY VILLA RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113603,15,N,11,73,66000,8.332,8.513,32.809942,-117.113787,,FR,2,AERO DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113609,56,W,11,73,66000,1.861,1.861,32.944421,-117.213509,,FR,1,CARMEL COUNTRY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113613,56,E,11,73,66000,1.891,1.891,32.944548,-117.21295,,FR,2,CARMEL COUNTRY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113615,56,W,11,73,66000,.871,.871,32.937625,-117.228312,,FR,1,CARMEL CREEK RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113620,56,E,11,73,66000,.966,.966,32.937845,-117.226663,,FR,2,CARMEL CREEK RD,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1113641,78,E,11,73,22804,T17.681,17.728,33.132227,-117.086173,,CH,2,E78 @ BROADWAY/LINCO,443,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113644,15,N,11,73,,28.824,29.081,33.092857,-117.082787,,FR,2,CITRACADO PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113647,15,N,11,73,22804,30.212,30.469,33.109772,-117.095518,,FR,1,AUTO PARK WAY/9TH,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113650,15,N,11,73,22804,30.719,30.976,33.116398,-117.099391,,FR,2,VALLEY PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113663,15,N,11,73,66000,20.585,20.842,32.978838,-117.086204,,FR,2,CARMEL MOUNTAIN RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113720,56,W,11,73,66000,2.909,2.909,32.951299,-117.197463,.665,ML,2,Carmel Valley Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113721,56,W,11,73,66000,2.909,2.909,32.951299,-117.197463,,FR,2,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113723,56,W,11,73,66000,2.909,2.909,32.951299,-117.197463,,OR,3,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113740,56,E,11,73,66000,3.188,3.188,32.952425,-117.193019,.806,ML,2,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113741,56,E,11,73,66000,3.188,3.188,32.952425,-117.193019,,OR,3,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113742,56,E,11,73,66000,3.188,3.188,32.952425,-117.193019,,FR,2,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113760,56,W,11,73,66000,5.948,5.948,32.960479,-117.155182,.828,ML,2,CAMINO DEL SUR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113764,56,W,11,73,66000,5.948,5.948,32.960479,-117.155182,,FR,2,CAMINO DEL SUR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113765,56,W,11,73,66000,5.948,5.948,32.960479,-117.155182,,OR,2,CAMINO DEL SUR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113771,56,W,11,73,66000,4.519,4.519,32.966186,-117.177595,1.379,ML,2,Rancho Santafe Farms,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113776,5,S,11,73,53322,53.3,53.158,33.200618,-117.373434,,FR,2,WB RTE 76/MISSION,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113780,5,S,11,73,53322,52.408,52.266,33.191277,-117.363281,,FR,2,OCEANSIDE BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113782,5,S,11,73,53322,51.413,51.271,33.179471,-117.353435,,FR,1,CASSIDY ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113785,78,E,11,73,53322,3.586,3.582,33.183323,-117.292024,,FR,2,PLAZA DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113788,5,S,11,73,11194,50.71,50.568,33.17092,-117.346811,,FR,2,LAS FLORES DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113791,5,S,11,73,11194,50.09,49.948,33.162818,-117.342266,,FR,2,CARLSBAD VILLAGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113794,5,S,11,73,11194,49.25,49.108,33.151704,-117.336331,,FR,2,TAMARACK AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113797,5,S,11,73,11194,47.965,47.823,33.134215,-117.329382,,FR,2,CANNON RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113800,5,N,11,73,11194,48.104,47.995,33.136145,-117.330076,,FR,2,CANNON RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113803,5,S,11,73,22678,43.785,43.643,33.080188,-117.296877,,FR,2,LA COSTA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113806,5,N,11,73,22678,44.21,44.101,33.086077,-117.299048,,FR,2,LA COSTA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113810,15,N,11,73,66000,4.68,4.282,32.749887,-117.10858,,FR,2,UNIVERSITY AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113813,15,S,11,73,66000,4.552,4.144,32.748042,-117.109034,,FR,2,UNIVERSITY AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113816,15,N,11,73,66000,5.07,4.672,32.755505,-117.108629,,FR,2,EL CAJON BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113820,15,S,11,73,66000,4.999,4.591,32.754476,-117.108977,,FR,2,EL CAJON BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113823,15,N,11,73,66000,5.611,5.213,32.763381,-117.109091,,FR,2,ADAMS AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113826,15,S,11,73,66000,5.49,5.082,32.761617,-117.109257,,FR,2,ADAMS AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113829,78,W,11,73,53322,.653,.649,33.181145,-117.341401,,FR,2,JEFFERSON ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113832,78,W,11,73,53322,1.387,1.383,33.181397,-117.328764,,FR,2,EL CAMINO REAL,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113840,78,W,11,73,82996,6.855,6.851,33.18994,-117.240564,,FR,2,ESCONDIDO/SUNSET,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113843,78,E,11,73,82996,6.886,6.882,33.18952,-117.24026,,FR,2,ESCONDIDO/SUNSET,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113846,78,E,11,73,82996,6.32,6.316,33.194181,-117.248185,,FR,2,VISTA VILLAGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113849,78,E,11,73,53322,4.474,4.47,33.1885,-117.278185,,FR,2,EMERALD DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113852,78,W,11,73,53322,3.33,3.326,33.183222,-117.296449,,FR,2,NB COLLEGE BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113854,78,E,11,73,53322,1.594,1.59,33.181952,-117.325285,,FR,1,EL CAMINO REAL,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113857,78,E,11,73,68196,12.274,12.27,33.137072,-117.17436,,FR,2,SAN MARCOS BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113862,15,S,11,73,66000,13.445,13.692,32.881993,-117.109567,,FR,2,MIRAMAR WAY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113871,52,W,11,73,66000,13.4,13.4,32.843588,-117.025315,,OR,2,WB52 @MAST BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113874,52,E,11,73,66000,13.402,13.402,32.84345,-117.025624,,FR,2,MAST BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1113882,125,S,11,73,21712,19.811,20.656,32.804631,-117.005603,,FR,2,GROSSMONT COLLEGE DR,1,,,
